rating,review,date,userName
1,application not working not allow new registration,2020-05-03 11:05:54,الزبيدي ايمن
1,unable register appears registration not available,2020-05-03 10:08:07,hzjsjkzkahhzjh12
1,failed application refuses register,2020-05-03 09:43:01,mohammed066
5,thank government kingdom saudi arabia efforts made health safety citizens residents thanks ministry health sectors involved creation development wonderful distinguished application tawakulna true partners success,2020-05-03 02:00:19,aldakhel035
5,brial deserve,2020-05-02 15:01:04,ياخييي
1,thank everyone involved work application not working according plan beta launch registration available phased manner,2020-05-02 17:19:09,ابو ريما 2020
5,featured app,2020-05-02 01:25:51,ZAIL3
5,simple easy valuable program thank sdaya,2020-05-01 14:59:38,Abdulaziz Dammam
1,app not working,2020-05-01 23:37:16,male.hotmail
1,call application,2020-05-01 18:54:58,مطقوق المطرفي
5,excellent app thank much,2020-04-30 22:19:31,aaatiah
1,activate application people working people like not working solution,2020-05-01 00:27:01,solosm
5,oh god make country safe,2020-04-30 07:41:01,أحمدالعبدالله
1,unfortunately registration not accepted,2020-04-30 18:18:44,theibany
5,great,2020-04-27 12:07:22,د.عبدالكريم
5,special application keeps pace event regarding corona epidemic,2020-04-26 23:01:03,متصدر لاتكلمنيTm
5,wonderful health application easy clear use,2020-04-17 16:26:09,We want more Arabic fonts
1,takes data tells register stages vague message false application intended collect data,2020-04-22 21:30:51,ارتم eraw
1,problem application please solve,2020-04-22 01:51:55,Ohlrr
1,not satisfied program opening issued permit received message phone,2020-04-21 21:23:30,permit2020
1,tried register no avail,2020-04-18 14:05:35,مدرك٢٠
1,unable register message appears according test launch plan registration available phased manner,2020-04-18 13:25:24,3zyiz
1,expect program collect saucepan maybe numbers identities dates birth use swear know strangely enough platform preach follow ministry interior really area request permit exit strangely enough well speaker ministry health interior not speak something watch,2020-04-18 11:12:44,لا انصح به كلو نصب وكذب.
1,looking forward registration available phased manner,2020-04-17 20:13:31,Sniper Hail
5,god expected application regulates going reducing gatherings facilitates controls people lives app excellent easy interface easy fast requesting executing permission get notifications permission starts ends god country like world thank heart,2020-04-17 16:17:50,Fahad alhaqbani
1,trying register application get message user not allowed,2020-04-17 12:08:58,muhamed87
1,application not accept definition new password user not allowed,2020-04-17 02:37:57,محب الخير ٢٠٢٠
1,application not work entered id number date birth agreed terms not allowed want know problem,2020-04-17 00:36:18,ميار العلي
1,bad put data not enter form pulls data pay attention,2020-04-16 22:13:18,Arwa333
1,bad app game not allowed use,2020-04-16 16:46:39,Mohammed Bin Hamad
5,wonderful program not work steps easy not tried fantastic failure true sense word,2020-04-15 19:59:15,Leonarauja
1,program problem not accept user registration get message user not allowed,2020-04-16 13:08:42,Tahasto
1,application not work not accept registration,2020-04-16 12:19:35,شريك اوبر مستاء
1,first interface description english arabic program arab country secondly attempt log fails knowing account password absher tried every time tells error third even registration attempt fails without reason message appears user not allowed register fourth no icon communication customer service,2020-04-16 07:26:10,majed 2009
1,oh maraj diseases work,2020-04-16 03:08:37,العفيس
1,program not accept registration shows message user not allowed,2020-04-16 00:31:19,ابو_وتين
1,not work properly activation message not call number registered absher,2020-04-15 19:40:15,designer010
1,program closed not open,2020-04-15 16:20:26,خالد بن عبدالرحمن ابوعبدالرحمن
1,application set account says user not allowed write id number date birth want know reason,2020-04-15 16:15:37,wife body
1,error user net,2020-04-15 14:07:47,Gnyfoshy
1,expect program intended spend time ban trying register gives excuses fail completion registration process shameful include programs level,2020-04-15 11:35:29,Aalhokail
1,peace mercy blessings god noticed application refusing entry entered id number well pass used absher application even recovering password refuses,2020-04-15 08:42:36,Faisal343
1,opens,2020-04-15 07:19:40,Asimjamaan
1,settle new record says not,2020-04-15 03:19:55,فيصل ٧٧ سعد
1,app not work always logs system week ago tried no response,2020-04-15 01:48:28,Hani1900
1,program excellent idea serve people program not work shows message losing connection hope malfunction program resolved need emergency,2020-04-15 01:35:49,ahood sara
1,logs gives message network connection lost even though network exists please solve problem,2020-04-15 00:05:18,متعب الهذلي
1,application not work not create account hope see technical problem solve soon possible,2020-04-14 23:21:38,RUBAPCY
1,problem program means not connected network,2020-04-14 20:52:43,@Asd030
4,network connection lost,2020-04-13 17:47:00,mr.riyadh4444
1,not work,2020-04-14 18:12:12,AboOroob
1,program bad not activate deducts balance riyals soon enter data seems like trap new way,2020-04-14 15:21:20,bo Tamim
1,not accept login,2020-04-14 14:13:24,t_dhamen
1,stop people find solution us family area father area ramadan doors stone come appointment must return change lot using hashtag stuck cities god decorates things,2020-04-13 23:20:47,alghamdi93
2,app not working log say lost connection,2020-04-13 19:36:47,ــــالم
3,hope useful terms use privacy policy cannot viewed,2020-04-13 19:33:26,Jalkhaf
3,problem verification messages entering program,2020-04-13 06:19:46,عميد ركن .عبدالله
5,program serves curfew showing authorized go not specialist give appropriate permit place time specified making easier move checkpoints verify via barcode program not describe words powerful,2020-04-13 13:16:27,AHMED ALGHAMDI 2030
3,registering message appears verification code sent mobile registered absher code never arrives,2020-04-13 01:20:44,ذاااااااااااااااااااك
1,excellent writers liars received designed program colleagues otherwise not working anything,2020-04-13 03:53:52,الفاايز
3,verification code not reach mobile registered absher please handle,2020-04-13 00:43:09,التطبيق لا يعمل منذ شهرين
5,raised technology dedicated cared nurtured nurtured data preservation may god protect country evil affliction raise status,2020-04-12 12:25:32,xmax ahmed
1,registered new user not receive message absher,2020-04-12 23:19:49,الماتريكس
2,registering new user password sent application not reach digital connected absher,2020-04-12 16:09:15,*ff
1,thank program idea excellent problem send verification code step not receive verification message long try,2020-04-12 14:58:59,Maytham130
1,program gone two stages updating far verification fluids not reach mobile phone not possible log recover secret code,2020-04-12 13:51:13,Al-sager
1,waiting three days verification code not received yet despite frequent access application,2020-04-12 12:11:23,No4limit
1,application never works not accept registration also code never reaches mobile whether case new registration forgetting password,2020-04-12 10:25:05,عبدالله
3,first time used cool fast half hour trying log gives internet connection lost even though network good problem turning wifi,2020-04-12 04:20:08,Manoula2012
