userName,rating,date,review
Christine Mae Delos santos,1,2020-09-27 08:13:22,I cannot register when i click the select nationality nothing happens please fix itit is required for me to reguster in order for me to enter saudi
Danish Karim Iqbal,1,2020-09-27 05:53:29,The app says my phone is tired when it is not
Salem Ghamdi,5,2020-09-27 01:16:15,The program is more than wonderful
marwan binselim,5,2020-09-27 00:31:54,excellent
Abdulah Al Ahmari,5,2020-09-26 23:02:50,A great effort and you thank him for it May God help you and help you and rid the world of this epidemic
selimchamps dev,1,2020-09-26 21:03:05,Baler app Hard to sign up Fix bug or kick it out
Moon Light,5,2020-09-26 19:03:48,Excellent service
Khalid Omar,5,2020-09-26 18:41:29,Ok
TAJ CHANNEL,5,2020-09-26 18:39:11,Nice
mohaned wdrees,5,2020-09-26 17:54:05,The application does not work an error message appears please try again later
Saif BlogS.S,5,2020-09-24 17:18:18,All good Like the apps
insan waq3y,1,2020-09-24 07:49:48,After the new update it does not open it says you have rooted and I am a new device from a month ago It has no root and no modification at all There is no response even with the latest update the application still does not work
Asmot ali,4,2020-09-24 06:09:21,Love app
عبد الفتاح محمد رشيد,5,2020-09-23 23:35:20,A service application we pray to God for safety for all
Fazal Rehman,5,2020-09-23 22:58:47,Excellent
Tohidul Islam,5,2020-09-23 19:48:52,Love app
Meshal Abdulrhman,1,2020-09-23 14:00:05,Unable to log in knowing that the information is correct
Raju Parmar,1,2020-09-22 07:29:56,Not able to select country during singup new account in visiter sections
As Sa,5,2020-09-22 07:02:42,Wow Nice Too Tawakkalna Apps
Zunayed Evan,5,2020-09-19 19:23:58,Good
Abdul Gafur feni.,5,2020-09-18 19:06:02,Gafur feni
mahbub alam,1,2020-09-17 11:06:51,tawakkalna the entared NIN iqqma number does not match date of barth problem haw solve this problem
Rashed Rohan,5,2020-09-16 14:35:50,ok
Muhammed Azharudheen,4,2020-09-16 00:29:54,Good
Akrama,1,2020-09-12 11:07:09,When ever I try to register it shows that something went wrong Why is this happening Fix this
chidi nzeako,2,2020-09-09 17:35:35,Unable to complete the registration because I can not select my nationality
Faisal Alqhtani,1,2020-09-08 14:26:53,Does not work
Nan oru tamilan,5,2020-09-08 01:07:26,Nice
nazir sarkar,5,2020-09-06 19:43:29,Why not come resignation this app continue come something wrong try again
Bandar H,5,2020-09-05 12:36:26,Ok
ThoR Tube,1,2020-09-04 20:01:44,Iqama number and all data is correct but showing date of birth does not match So what can i do It is very important to me Please give me solution
A Google user,3,2020-09-03 14:26:29,Good
jgnob bongj,5,2020-09-03 11:46:20,very good application
توته المزيونه,5,2020-09-02 13:16:44,This is the name of our trust in a line
Snow Rain,1,2020-08-31 03:14:16,I can not sign in even i answered all the question correctly
احمد المطوع,1,2020-08-29 23:26:17,Not a smooth program I asked for a password for my son He did not send it and does not give you the option to resend A stupid program
Turk Eiman,3,2020-08-29 19:52:01,With my uncle is number he does not open an app
Dr.Player,1,2020-08-29 17:23:28,A thousand comments and many other problems a thousand
Mohamed Alajlan,1,2020-08-29 13:19:49,Unfortunately it takes days to register which means bad
Mohammed Bin Khaled,5,2020-08-28 23:56:59,Peace be upon you There is a problem with the Tawakkalna application which is the constant exit from the application and the inability to log in When logging in a new registration is required for each time The problem occurred after the last update of the application
hassan alshehri,5,2020-08-28 13:01:11,Very useful application Thanks for who work to make it work
sas axe,1,2020-08-27 20:32:03,If a spacing app is combined with this app it would be better
Mohammed Baha,5,2020-08-27 17:29:28,An amazing application
FAISAL FAISAL,4,2020-08-27 17:15:27,Nice
Yasser Elkady,2,2020-08-27 14:53:46,There is no school platform on the application as it was announced on the Ministry of Education website I searched for an update to the application but I could not find it I removed the application and re downloaded it to no avail
SAOD s,5,2020-08-27 11:17:32,thank you
Turki Kun,1,2020-08-27 05:41:04,Broken app fix it
JAD SAMMAN,2,2020-08-27 04:03:31,I did not find my school platform in the application despite the update please continue thank you
Ahmad Shahrour,1,2020-08-26 23:11:27,Very bad Give an error please try again later
Mo Hd,1,2020-08-26 20:22:48,If you try to get in he gives a wrong message
براء عزام,1,2020-08-26 19:33:47,Not working bruuuuh
Hasen Almalki,5,2020-08-25 19:35:43,Good app
Ibrahim Taha,5,2020-08-25 16:35:40,Amazing App
طارق الخالدي,5,2020-08-25 14:46:23,excellent
Muhammad Amer,5,2020-08-25 14:44:39,May Allah reward you
محمد السعيد,5,2020-08-24 12:51:48,excellent
Sadiq Salim Al mashjari,3,2020-08-24 12:48:00,Why does my school platform not appear in the program
mohammad ouda,5,2020-08-24 03:35:23,Good
Ghamdi AB,5,2020-08-24 02:55:21,Good
Wayvin Redcliffe,1,2020-08-23 14:31:14,Does not open opens then closes
nimitz caoile,4,2020-08-22 09:42:31,Sss
Aftab Hussain,4,2020-08-21 10:43:32,Very nice app
Abbas Younas,5,2020-08-20 13:03:39,Why stop
AZAA MASHAL KM SHANAVAS KM,5,2020-08-18 19:47:34,Very good
Bravo Unaizha,4,2020-08-14 23:16:05,please send your location pls
አብዱዬ ሀቢቢ,5,2020-08-14 04:49:27,Tewekell allelah
Mohsin Shareef,5,2020-08-12 20:27:03,super
Tushar Taiy,5,2020-08-11 10:36:05,Nice
Bashir Ahmad,1,2020-08-10 18:17:45,bad
Mohammad Alshehri,5,2020-08-10 11:22:00,Excellent app and working well now
Javed Khan,5,2020-08-09 22:00:26,love app
Irfan Ajmeri,4,2020-08-08 17:39:46,This app having issue in submitting curfew fine objection Everytime there is error coming and saying try again later It will be good if tawakalna team can fix it
ansar km,5,2020-08-08 01:30:37,Nice
ATC AHMED,5,2020-08-07 05:43:30,Can not sign up or sign in
Basheer Basheer,3,2020-08-04 21:36:11,ik
Aftab Alam,5,2020-08-03 02:29:29,Very good app
Mohammed Algarni,5,2020-08-02 20:01:08,Thank you for the intelligent ideas
Muneeb Kibriya,5,2020-08-01 16:33:24,Good
Malik Ali,5,2020-07-30 07:21:13,This good App
A Google user,4,2020-07-30 06:52:25,This app controls when I go out When covid cases deaths go up I do not go out or I change to a time when the crowds are smaller
Mostafa Elshafei,5,2020-07-29 15:38:06,Very cool
Kishor Bhagwat,5,2020-07-29 11:48:13,Very Good
Saaho Rebal,5,2020-07-29 11:39:13,Very good
ANEEFA MULATTU,4,2020-07-28 19:06:06,Excellent
Mohd Jiff,5,2020-07-28 13:20:20,Good
Giljes Fonacier,2,2020-07-28 10:27:13,Dhadar
SAYED AHMED,5,2020-07-27 22:07:42,Very excellent aap
mohamed Z,5,2020-07-27 21:50:08,Perfect application
Ahmed AlAwwad,5,2020-07-27 21:16:58,Great one
Marky Gamer,4,2020-07-27 21:15:48,Not Working for Updates
Osa Ab,5,2020-07-27 19:41:38,Very Helpful
Azeem Adil,5,2020-07-27 19:15:27,Very usefull app
Ayman Mohamed,4,2020-07-27 16:29:19,Very good app
Hemant Chourasia,5,2020-07-27 16:21:49,Good
shaik rehman,1,2020-07-27 16:09:09,After I make update I cannot able to open the app Showing always update screen
Mohammad Almesned,2,2020-07-27 16:05:28,The app will not open after the update
Sami Hegazi,5,2020-07-27 16:03:45,Great app thanks KSA
Abdulrahman Al-Khammash,5,2020-07-27 15:57:37,excellent
mohammad masihuddin,5,2020-07-27 15:20:48,Good
armando sumook,5,2020-07-27 15:13:41,Good
Rizwan Sadiq Ali Mohammed,5,2020-07-27 14:41:02,Excellent app
Hosham Sheikh Eldin Gibreel,5,2020-07-27 14:01:02,Wonderful
Gerardo De Guzman,4,2020-07-27 13:27:22,Good application and useful
stivlorenz corpuz,5,2020-07-21 18:23:56,nice apps
najeeb sumayya,5,2020-07-20 05:00:03,Good
Hip Hop World,5,2020-07-19 20:25:53,Well
mohamed shahin,5,2020-07-19 17:14:05,V good
syed Husain MS,5,2020-07-17 20:27:18,Good And Best
محسن أبوالبراء,5,2020-07-17 06:28:53,Excellent application and a wonderful initiative all the best to those in charge of it
Saji Labba,5,2020-07-16 22:15:19,Excellent
Qamar Alam,5,2020-07-16 14:50:28,Helpful
Moeed Ahmed,5,2020-07-16 14:17:14,Great app
Carmilita Vilog,5,2020-07-16 12:57:11,Just installed I do not know yet
Naseem Hameed,5,2020-07-16 09:17:34,Good
Thaddeus Evangelista,5,2020-07-16 08:58:34,Big help
abdul Rehman,5,2020-07-16 08:58:25,Good
LEWANY Khan,5,2020-07-16 07:09:26,Thanks again
محمد الهندي,5,2020-07-15 17:41:31,Good
R. Kamal Rezk,2,2020-07-15 16:37:43,The application does not specify the site and has been downloaded again and does not work
Mustafa Mahmud,4,2020-07-15 13:46:25,C
Hamid Chougle,5,2020-07-15 12:52:31,Good app and use full
Ajmal Khan,4,2020-07-14 21:51:49,Good
Badusha badusha,5,2020-07-14 17:00:18,nice
Faiz Ahmad,5,2020-07-12 18:01:07,B hhmmo m I
Imran Siddiqui,3,2020-07-12 16:07:29,Masha Allah
hossamkhalafallah ali,1,2020-07-12 13:33:14,Very bad app i cannt ad my adress
Abdul Salam,5,2020-07-12 11:29:44,very goodvery nice app
Khalid Elsayed,5,2020-07-11 22:55:09,very useful
az az,1,2020-07-11 21:31:06,Stuped app
Fayezur Rahman,5,2020-07-11 06:51:52,Excellent
Singh Singh,5,2020-07-10 23:36:32,Good work
ALI PACHERI,5,2020-07-10 22:25:51,is a a good rrdeedexr
GH Qadir Bhutta,5,2020-07-10 15:37:21,App working fine
Khaled al-rashed,5,2020-07-10 07:49:40,great
Sabirin Abdulla,5,2020-07-10 04:39:16,I like it
Khalid .f,5,2020-07-09 19:46:12,Great job
Haroon Mahmood,5,2020-07-09 17:46:57,Excellent
Ahmed AlSalhi,5,2020-07-09 08:38:33,Nice
Saqib Azmi,5,2020-07-09 08:34:48,Decent
Muhab Izalden,5,2020-07-09 01:56:39,Verey good
Dhehwjs Egwh2hw,5,2020-07-09 01:12:04,excellent
sumaira bashir,3,2020-07-08 21:36:34,Xyz
usman khan,5,2020-07-08 21:06:27,Gooooood
Mohammed AIhsaan,5,2020-07-08 19:31:27,It is working perfectly may God reward you with good and may God remove this grief from us and from all Islamic and Arab countries and the whole world and preserve our security and stability and preserve our king and his crown prince and other Muslim rulers Oh God
Wafi ELhassan,5,2020-07-08 19:28:50,Good
Naushad Ahmed,5,2020-07-08 14:22:52,Very useful used in lock down days for duty
Talal Hamam,5,2020-07-07 20:58:02,Great application was usefull during the curfew
Muhammad Shafiq,1,2020-07-07 20:09:04,Very bad app no good information and not take care
rene montecillo,5,2020-07-07 15:49:20,Good
mohand Ishak,5,2020-07-07 10:59:17,New user registration service is not working
ROBOOTU,5,2020-07-06 20:32:14,excellent
عثمان العلي,5,2020-07-06 18:50:01,Good
yazeed j,5,2020-07-06 15:22:45,Nice
الْمُؤَيِّدُ باخشوين,5,2020-07-06 07:33:02,Really appreciate the government work out during the
Mozzammel Hoque,5,2020-07-06 03:52:49,Ooooo
Habib Mikati,5,2020-07-05 21:41:36,Great and simple
Ali Abid,5,2020-07-05 21:39:43,Very good
Abubakr Salih,5,2020-07-05 18:33:55,One of the best services provided to the public during the Corona pandemic All important information about the pandemic in one simple and easy site
Shameer MP,5,2020-07-04 22:12:59,Great
eissa aly,5,2020-07-04 21:15:18,Good good
Abo Saif,5,2020-07-04 20:37:47,Great job and on time
Afzaal Shah,5,2020-07-04 17:53:50,It was a very experience to use this app provides latest updates and guidance
Aamir Raj,5,2020-07-04 17:47:38,Excellent
MALIK SHAJI,5,2020-07-04 17:03:21,It is very good perfect
Jefry Aganos,5,2020-07-04 13:21:36,Nice app
Abdullah Al-Akbary,5,2020-07-04 12:26:30,It is not possible to confirm the selection of the date of birth there is no confirmation button only CANCEL knowing that I was selected to try the application The problem of choosing the date of birth has been resolved in the new update Thanks
HISHAM MOHAMED,5,2020-07-04 10:36:53,Very good and useful
Joey Escandor,5,2020-07-04 09:45:31,Easy to use and reasonable thank you
Syed Saad,5,2020-07-04 08:45:57,Nice application
Mohd Shafiq,5,2020-07-04 06:49:50,Very fair
Bilal Bilal,5,2020-07-04 06:29:43,Overall good effort JAZAKALLAH Khair
Gayan Chamara,5,2020-07-04 05:50:49,Very good
Fakhar Abbas,5,2020-07-04 05:45:52,Great A life buoy during curfews timing in case of any emergency you want to go out
Zia Wahab,5,2020-07-04 05:44:25,Best app for every one
Yusuf Gome,4,2020-07-04 05:42:12,Very good
Naufer Azad,5,2020-07-04 05:26:58,Great app
JENNIFER ANDRADE VALENCIA,5,2020-07-04 05:23:22,Good
mohd riyaz uddin,4,2020-07-04 05:15:10,It is the most helpful app that fulfill the Emergency needs of the National expatriates
ahmad MohdAziz Hussein,5,2020-07-04 04:46:38,excellent
Hollywood Movies,4,2020-07-04 04:03:51,Tawakkalna app is very good
Afroz Alam,5,2020-07-04 03:52:07,Good apps
mohammed mohsin,3,2020-07-04 03:07:04,Why it is not not updating
Hussain AlBarraq,5,2020-07-04 02:51:33,Good
tariq khan,5,2020-07-04 02:33:18,Very helpful
Ishtiaq Ahmad,5,2020-07-04 02:33:01,Excellent
G. Sades,5,2020-07-04 02:15:18,Ok
atteeq ahmed,5,2020-07-04 02:02:00,Bast app
Abdullah Gutpi,5,2020-07-04 01:15:12,Excellent
ابو زياد,5,2020-07-04 00:52:04,Useful and fast response software
sabahat shabbir,5,2020-07-04 00:50:17,Good
Saigas Sabastin,4,2020-07-04 00:45:22,Good
naveedturk,5,2020-07-04 00:20:22,Excellent App to combat the situation
Ahmed Fathi,5,2020-07-04 00:15:22,it is good application
bilal malik,4,2020-07-04 00:13:47,Very good service and information
Mostafa Samy,5,2020-07-03 23:54:48,excellent
Smasm Soso,5,2020-07-03 23:54:19,good
Shahid Hameed,5,2020-07-03 23:48:03,Good
mohammed almuharifi,5,2020-07-03 23:47:45,Lovely
Abdullah Aboodyabood,5,2020-07-03 23:45:11,Nice app
ali garni,5,2020-07-03 23:45:05,excellent
Muhammad Sultan Nayani,5,2020-07-03 23:43:53,Best
Sultan Salahuddin,5,2020-07-03 23:39:47,Excellent Services and Support
saeed ahmed,5,2020-07-03 23:36:27,excellent
syed zaidi,5,2020-07-03 23:36:26,Great
Wardan khan adil khan,1,2020-07-03 23:35:59,Hello how i can register my family members whoes are on visit one year I want to register them but unfortunatly no option kindly update your app
Usman Qadir,1,2020-07-03 23:32:58,No option to update mobile number
Muhamedali Kavungal,4,2020-07-03 23:32:21,Very good
Ibrahim Alfahaid,5,2020-07-03 23:31:16,Excellent service
seraj ot,5,2020-07-03 23:31:02,Excellent app auto notification for updates
mohamed anees,5,2020-07-03 23:29:01,excellent
anisur rahman000,5,2020-07-03 23:28:52,Ok
Ishfaq Malik,5,2020-07-03 23:26:27,very helped full app
Turki Kingdom,5,2020-07-03 23:26:08,When use technology to help humanity
Fahad Alharbi,4,2020-07-03 23:24:40,So far so good but the update is so often
Hashim Sameh,5,2020-07-03 23:24:08,Very good
subarkah wartomo,5,2020-07-03 23:23:34,Good
Yasir Ehsan Bhatti,5,2020-07-03 23:23:09,Good work
Khalid Rabee,5,2020-07-03 23:21:38,V good
wood decoration flooring,5,2020-07-03 23:21:23,So good
MGAS MIYA BHAI,4,2020-07-03 22:49:03,Good app
Bernard Bulan,5,2020-07-03 21:59:17,Easily idintified what is going on soround you
Ash ആഷ്,5,2020-07-03 21:26:02,Is false
Majid Ali,5,2020-07-03 19:12:33,Thanks a lot it is to much helpful for us
Akeel Ahmad Ahmad,5,2020-07-03 18:50:28,Very good
Muhammad AAMIR,5,2020-07-03 16:41:23,Very good
Aziz Byari,2,2020-07-03 16:37:23,In case of emergency no use
Sanjay Yadav,5,2020-07-03 15:40:14,Good app for corona helpness
Mujeeb Kizhakkeparambil,4,2020-07-03 15:05:24,Uljuj
Music life,5,2020-07-03 14:21:33,It s very useful app
